sched,carga,pathloss,alpha,seed,jfi_slots,jfi_throughput,jfi_win,starv_p95,starv_max,throughput_aggregate_bps,throughput_mean_per_ue_bps,thr_5pct,nunca,gini_slots,gini_throughput,slots_vec,thr_vec,j_beta_-3.0,j_beta_-2.0,j_beta_-1.0,j_beta_+0.0,j_beta_+0.5,j_beta_+0.9
MaxCI,2,False,,13,0.9999980400038416,0.9999996415893819,0.9503898189531456,5.0,14,68678428.0,34339214.0,34320711.8,0,0.0006999999999999229,0.0002993370785946414,"5007,4993","34318656.000,34359772.000",0.9999960800294518,0.9999970600129652,0.9999980400038415,0.99999902000016,0.9999995099997602,0.9999999019999123
PF,2,False,,13,0.9999951600234255,0.999999868760349,0.9708614798731817,5.0,12,68413032.0,34206516.0,34195363.2,0,0.001100000000000101,0.00018113507964390152,"5011,4989","34194124.000,34218908.000",0.9999903201795923,0.9999927400790605,0.9999951600234256,0.999997580000976,0.9999987899985358,0.999999757999465
RR,2,False,,14,1.0,0.999982758110173,1.0,2.0,2,53956158.0,26978079.0,26877258.3,0,0.0,0.0020761856320459238,"5000,5000","27090102.000,26866056.000",1.0,1.0,1.0,1.0,1.0000000000000002,1.0
MaxCI,2,False,,14,0.9999481626872463,0.9998420319740255,0.9572206051585676,5.0,13,68281652.0,34140826.0,33754605.4,0,0.0036000000000000476,0.006284762998997051,"5036,4964","34569960.000,33711692.000",0.9998963405984611,0.999922249068751,0.9999481626872461,0.9999740801119725,0.9999870398320341,0.999997407938636
PF,2,False,,14,0.999999000001,0.9999823389805721,0.9715339221894523,5.0,13,67990332.0,33995166.0,33866586.6,0,0.0004999999999999449,0.0021012693392936654,"4995,5005","34138032.000,33852300.000",0.9999980000076667,0.999998500003375,0.9999990000010001,0.9999995000000418,0.9999997499999372,0.9999999499999773
RR,2,False,,15,1.0,0.9999937235753722,1.0,2.0,2,54323512.0,27161756.0,27100512.8,0,0.0,0.0012526436066946367,"5000,5000","27229804.000,27093708.000",1.0,1.0,1.0,1.0,1.0000000000000002,1.0
MaxCI,2,False,,15,0.999956441897391,0.9999661541438741,0.9529687911698232,5.0,16,68555604.0,34277802.0,34098322.2,0,0.0033000000000000806,0.002908908803429089,"5033,4967","34477224.000,34078380.000",0.9999128945444329,0.9999346664032762,0.999956441897391,0.9999782200790605,0.9999891098814052,0.9999978219566732
PF,2,False,,15,0.9999980400038416,0.9999997845220968,0.9710750445361795,5.0,13,68264264.0,34132132.0,34117872.4,0,0.0006999999999999229,0.00023209801251211637,"5007,4993","34147976.000,34116288.000",0.9999960800294518,0.9999970600129652,0.9999980400038415,0.99999902000016,0.9999995099997602,0.9999999019999123
RR,2,False,,16,1.0,0.999997626912263,1.0,2.0,2,54060904.0,27030452.0,26992976.0,0,0.0,0.0007702423918032331,"5000,5000","26988812.000,27072092.000",1.0,1.0,1.0,1.0,1.0000000000000002,1.0
MaxCI,2,False,,16,0.9999967600104975,0.9999933185487159,0.9590444926988901,5.0,13,68432360.0,34216180.0,34136580.4,0,0.0008999999999999009,0.0012924294880374276,"5009,4991","34304624.000,34127736.000",0.9999935200804804,0.9999951400354291,0.9999967600104975,0.9999983800004374,0.9999991899993441,0.9999998379997603
PF,2,False,,16,0.9999980400038416,0.9999986885590877,0.9730134176974681,5.0,12,68177788.0,34088894.0,34053759.8,0,0.0006999999999999229,0.0005725911788161397,"5007,4993","34127932.000,34049856.000",0.9999960800294518,0.9999970600129652,0.9999980400038415,0.99999902000016,0.9999995099997602,0.9999999019999123
RR,2,False,,17,1.0,0.9999927237900251,1.0,2.0,2,54254846.0,27127423.0,27061565.5,0,0.0,0.0013487274482357758,"5000,5000","27054248.000,27200598.000",1.0,1.0,1.0,1.0,1.0000000000000002,1.0
MaxCI,2,False,,17,0.9999391637012804,0.9999910306850721,0.9573415074232989,5.0,16,68296220.0,34148110.0,34056067.0,0,0.0039000000000000146,0.0014974474429185758,"5039,4961","34250380.000,34045840.000",0.999878348370405,0.9999087524906816,0.9999391637012804,0.9999695801542265,0.9999847897686489,0.999996957915479
PF,2,False,,17,0.9999855602085106,0.9999999983581211,0.9735570478747436,5.0,12,68015620.0,34007810.0,34006569.8,0,0.0019000000000000128,2.026005202915293e-05,"5019,4981","34006432.000,34009188.000",0.9999711215984999,0.999978340703708,0.9999855602085106,0.999992780008688,0.9999963899869678,0.999999277995239
RR,2,False,,18,1.0,0.9999999084129271,1.0,2.0,2,54223990.0,27111995.0,27104610.5,0,0.0,0.00015131678801205695,"5000,5000","27120200.000,27103790.000",1.0,1.0,1.0,1.0,1.0000000000000002,1.0
MaxCI,2,False,,18,0.9999190065604686,0.999892169439996,0.9596643337280113,5.0,22,68538076.0,34269038.0,33948751.4,0,0.0044999999999999485,0.005192354684715683,"4955,5045","33913164.000,34624912.000",0.999838050282584,0.9998785221388921,0.9999190065604688,0.9999595002733683,0.9999797495899208,0.9999959498501828
PF,2,False,,18,0.9999998400000256,0.9999935094019455,0.9708638330762753,5.0,12,68296036.0,34148018.0,34069719.8,0,0.00019999999999997797,0.0012738367421500918,"4998,5002","34061020.000,34235016.000",0.9999996800001962,0.9999997600000863,0.9999998400000257,0.9999999200000012,0.9999999599999985,0.9999999919999994
RR,2,False,,19,1.0,0.9999964195172035,1.0,2.0,2,54453506.0,27226753.0,27180385.9,0,0.0,0.0009461098794998346,"5000,5000","27278272.000,27175234.000",1.0,1.0,1.0,1.0,1.0000000000000002,1.0
MaxCI,2,False,,19,0.9999422433360249,0.9998893358893302,0.953662855421009,5.0,13,68539980.0,34269990.0,33945513.0,0,0.0038000000000000256,0.005260141599107593,"5038,4962","34630520.000,33909460.000",0.9998845055709898,0.9999133712581088,0.9999422433360249,0.9999711201390067,0.9999855597914802,0.9999971119238203
PF,2,False,,19,0.9999974400065536,0.9999602949043409,0.9714861394571551,5.0,13,68267568.0,34133784.0,33940204.8,0,0.0007999999999999119,0.0031506615264220716,"5008,4992","34348872.000,33918696.000",0.9999948800502436,0.9999961600221183,0.9999974400065536,0.999998720000273,0.9999993599995904,0.9999998719998504
RR,2,False,,20,1.0,0.9999348450538434,1.0,2.0,2,54679782.0,27339891.0,27141269.1,0,0.0,0.004036062177424249,"5000,5000","27560582.000,27119200.000",1.0,1.0,1.0,1.0,1.0000000000000002,1.0
MaxCI,2,False,,20,0.9999910000809993,0.9999845284722833,0.9571285554653913,5.0,16,68580580.0,34290290.0,34168899.8,0,0.0015000000000000568,0.001966708359713465,"5015,4985","34425168.000,34155412.000",0.9999820006209748,0.999986500273369,0.9999910000809994,0.999995500003375,0.9999977499949372,0.9999995499981505
PF,2,False,,20,0.9999996400001296,0.9999991221618059,0.9736706612120829,5.0,13,68329500.0,34164750.0,34135941.0,0,0.00029999999999996696,0.0004684653041511222,"5003,4997","34196760.000,34132740.000",0.9999992800009936,0.9999994600004375,0.9999996400001295,0.9999998200000054,0.9999999099999919,0.9999999819999971
RR,2,False,,21,1.0,0.9999749906061876,1.0,2.0,2,54510278.0,27255139.0,27132466.3,0,0.0,0.0025005009147083257,"5000,5000","27391442.000,27118836.000",1.0,1.0,1.0,1.0,1.0000000000000002,1.0
MaxCI,2,False,,21,0.9999729607311418,0.9999821586995292,0.9594539211644608,5.0,15,68663004.0,34331502.0,34200989.4,0,0.0025999999999999357,0.002111967020842931,"5026,4974","34476516.000,34186488.000",0.9999459256048869,0.9999594424675036,0.9999729607311418,0.9999864800304648,0.9999932399543017,0.999998647983305
PF,2,False,,21,0.9999769605308294,0.9999963284187268,0.9721231055752184,5.0,13,68433392.0,34216696.0,34157688.4,0,0.0023999999999999577,0.0009580702941043295,"5024,4976","34282260.000,34151132.000",0.9999539240693617,0.9999654417914873,0.9999769605308295,0.9999884800221184,0.9999942399668222,0.9999988479878791
RR,2,False,,22,1.0,0.999996516708117,1.0,2.0,2,54271382.0,27135691.0,27090110.5,0,0.0,0.0009331805849350783,"5000,5000","27186336.000,27085046.000",1.0,1.0,1.0,1.0,1.0000000000000002,1.0
MaxCI,2,False,,22,0.9999190065604686,0.999958616029264,0.9587100762911795,5.0,13,68425980.0,34212990.0,34014901.8,0,0.0044999999999999485,0.00321658527945079,"5045,4955","34433088.000,33992892.000",0.999838050282584,0.9998785221388921,0.9999190065604688,0.9999595002733683,0.9999797495899208,0.9999959498501828
PF,2,False,,22,0.9999840002559959,0.9999919683033504,0.9744228513781706,5.0,11,68181204.0,34090602.0,34003649.4,0,0.0020000000000000018,0.0014170180978323454,"5020,4980","34187216.000,33993988.000",0.9999680019625247,0.9999760008639654,0.9999840002559959,0.9999920000106666,0.9999959999839997,0.9999991999941547
RR,2,False,,23,1.0,0.999975710973464,1.0,2.0,2,53945970.0,26972985.0,26853343.5,0,0.0,0.00246422485312614,"5000,5000","27105920.000,26840050.000",1.0,1.0,1.0,1.0,1.0000000000000002,1.0
MaxCI,2,False,,23,0.9999663611316115,0.9998794408319177,0.9596292591058811,5.0,16,68215544.0,34107772.0,33770700.4,0,0.0028999999999999027,0.0054903029139516946,"5029,4971","34482296.000,33733248.000",0.9999327286746608,0.9999495438189963,0.9999663611316115,0.9999831800471516,0.9999915899292706,0.9999983179741602
PF,2,False,,23,0.9999897601048565,0.9999929981943533,0.9747205555998305,5.0,11,67980756.0,33990378.0,33909430.2,0,0.0016000000000000458,0.0013230508939912067,"4984,5016","34080320.000,33900436.000",0.9999795208038709,0.9999846403538853,0.9999897601048564,0.999994880004369,0.9999974399934464,0.9999994879976057
RR,2,False,,24,1.0,0.9999990875232783,1.0,2.0,2,54507944.0,27253972.0,27230541.4,0,0.0,0.00047761845502747313,"5000,5000","27280006.000,27227938.000",1.0,1.0,1.0,1.0,1.0000000000000002,1.0
MaxCI,2,False,,24,0.9999294449783623,0.9999125342966343,0.9539438723201847,5.0,14,68658536.0,34329268.0,34040303.2,0,0.0041999999999999815,0.00467635954253387,"5042,4958","34650340.000,34008196.000",0.9998589181579635,0.9998941768001949,0.9999294449783623,0.999964720207442,0.9999823596888195,0.9999964718863144
PF,2,False,,24,0.9999980400038416,0.9999950070645175,0.9712850193704549,5.0,11,68402084.0,34201042.0,34132262.2,0,0.0006999999999999229,0.001117246661666016,"5007,4993","34277464.000,34124620.000",0.9999960800294518,0.9999970600129652,0.9999980400038415,0.99999902000016,0.9999995099997602,0.9999999019999123
RR,2,False,,25,1.0,0.9999439071838372,1.0,2.0,2,54294926.0,27147463.0,26964468.7,0,0.0,0.0037448619047755205,"5000,5000","27350790.000,26944136.000",1.0,1.0,1.0,1.0,1.0000000000000002,1.0
MaxCI,2,False,,25,0.9998361868391483,0.9997501252353056,0.9545266281555463,5.0,19,68353752.0,34176876.0,33690591.6,0,0.006399999999999961,0.007904701412732917,"5064,4936","34717192.000,33636560.000",0.9996725256481718,0.999754330559874,0.9998361868391483,0.9999180811184261,0.999959038322141,0.9999918073870085
PF,2,False,,25,0.9999980400038416,0.9999604271637947,0.9702438104139282,5.0,11,68075716.0,34037858.0,33845144.6,0,0.0006999999999999229,0.0031454094438021496,"5007,4993","34251984.000,33823732.000",0.9999960800294518,0.9999970600129652,0.9999980400038415,0.99999902000016,0.9999995099997602,0.9999999019999123
RR,2,False,,26,1.0,0.9999847039074493,1.0,2.0,2,54238606.0,27119303.0,27023844.5,0,0.0,0.001955525921886636,"5000,5000","27013238.000,27225368.000",1.0,1.0,1.0,1.0,1.0000000000000002,1.0
MaxCI,2,False,,26,0.9998959708231956,0.9999331036409501,0.9538720823732352,5.0,18,68441612.0,34220806.0,33968894.2,0,0.0051000000000001044,0.004089646515047063,"5051,4949","34500708.000,33940904.000",0.999792002947445,0.9998439765225859,0.9998959708231955,0.9999479804509993,0.9999739893234448,0.9999947977528283
PF,2,False,,26,0.9999806403748024,0.9999996160607918,0.9690558809250113,5.0,13,68195712.0,34097856.0,34078840.8,0,0.0021999999999999797,0.0003098142006348059,"5022,4978","34118984.000,34076728.000",0.9999612828732887,0.9999709612649211,0.9999806403748023,0.999990320015617,0.9999951599765742,0.9999990319914418
RR,2,False,,27,1.0,0.9999777556410056,1.0,2.0,2,54640730.0,27320365.0,27204395.5,0,0.0,0.0023582225200871054,"5000,5000","27449220.000,27191510.000",1.0,1.0,1.0,1.0,1.0000000000000002,1.0
MaxCI,2,False,,27,0.9998511821500488,0.999812024694394,0.9568758620174102,5.0,15,68769312.0,34384656.0,33960331.2,0,0.006099999999999994,0.006855848725082492,"5061,4939","34856128.000,33913184.000",0.9997024897280922,0.9997768147397312,0.9998511821500488,0.9999255809230148,0.999962788615313,0.9999925574941174
PF,2,False,,27,0.9999985600020735,0.9999832976876846,0.9747103813344055,5.0,15,68495276.0,34247638.0,34121668.6,0,0.0005999999999999339,0.0020434401928681734,"5006,4994","34387604.000,34107672.000",0.9999971200158974,0.9999978400069983,0.9999985600020734,0.9999992800000863,0.9999996399998705,0.9999999279999526
RR,2,False,,28,1.0,0.9999834381285607,1.0,2.0,2,54196152.0,27098076.0,26998824.0,0,0.0,0.0020348308123425696,"5000,5000","26987796.000,27208356.000",1.0,1.0,1.0,1.0,1.0000000000000002,1.0
MaxCI,2,False,,28,0.9999998400000256,0.9999978280221593,0.9518200977849285,5.0,13,68322980.0,34161490.0,34116178.6,0,0.00019999999999997797,0.0007368823783739931,"4998,5002","34211836.000,34111144.000",0.9999996800001962,0.9999997600000863,0.9999998400000257,0.9999999200000012,0.9999999599999985,0.9999999919999994
PF,2,False,,28,0.9999932400456973,0.9999999477536557,0.9679233857017737,5.0,13,68074056.0,34037028.0,34030026.0,0,0.0013000000000000789,0.00011428729911444613,"4987,5013","34044808.000,34029248.000",0.9999864803503375,0.9999898601542269,0.9999932400456976,0.9999966200019041,0.9999983099971439,0.9999996619989566
RR,2,False,,29,1.0,0.9999986599725414,1.0,2.0,2,54341914.0,27170957.0,27142649.3,0,0.0,0.0005787981630533956,"5000,5000","27139504.000,27202410.000",1.0,1.0,1.0,1.0,1.0000000000000002,1.0
MaxCI,2,False,,29,0.9999422433360249,0.9999591920756021,0.9567664882025844,5.0,12,68419488.0,34209744.0,34013058.0,0,0.0038000000000000256,0.0031941191959812265,"4962,5038","33991204.000,34428284.000",0.9998845055709898,0.9999133712581088,0.9999422433360249,0.9999711201390067,0.9999855597914802,0.9999971119238203
PF,2,False,,29,0.9999806403748024,0.9999902330424478,0.9706929712921162,5.0,11,68172936.0,34086468.0,33990592.8,0,0.0021999999999999797,0.0015626142315479097,"4978,5022","33979940.000,34192996.000",0.9999612828732887,0.9999709612649211,0.9999806403748023,0.999990320015617,0.9999951599765742,0.9999990319914418
RR,2,False,,30,1.0,0.9999955218917748,1.0,2.0,2,54600816.0,27300408.0,27248413.2,0,0.0,0.0010580794250401038,"5000,5000","27242636.000,27358180.000",1.0,1.0,1.0,1.0,1.0000000000000002,1.0
MaxCI,2,False,,30,0.9999980400038416,0.9999995962464449,0.9605640762382234,5.0,14,68522020.0,34261010.0,34241417.0,0,0.0006999999999999229,0.0003177080885823358,"4993,5007","34239240.000,34282780.000",0.9999960800294518,0.9999970600129652,0.9999980400038415,0.99999902000016,0.9999995099997602,0.9999999019999123
PF,2,False,,30,0.9999996400001296,0.9999961178752722,0.9734567794224902,5.0,12,68281480.0,34140740.0,34080198.8,0,0.00029999999999996696,0.0009851573223076393,"5003,4997","34208008.000,34073472.000",0.9999992800009936,0.9999994600004375,0.9999996400001295,0.9999998200000054,0.9999999099999919,0.9999999819999971
RR,2,False,,31,1.0,0.9999729996832994,1.0,2.0,2,54145554.0,27072777.0,26946167.7,0,0.0,0.002598126523924771,"5000,5000","26932100.000,27213454.000",1.0,1.0,1.0,1.0,1.0000000000000002,1.0
MaxCI,2,False,,31,0.9999729607311418,0.9999595802548862,0.9563671732615548,5.0,14,68410032.0,34205016.0,34009294.8,0,0.0025999999999999357,0.003178890487874675,"4974,5026","33987548.000,34422484.000",0.9999459256048869,0.9999594424675036,0.9999729607311418,0.9999864800304648,0.9999932399543017,0.999998647983305
PF,2,False,,31,0.9999921600614651,0.9999842781894397,0.9704120763191795,5.0,12,68150528.0,34075264.0,33953663.2,0,0.0014000000000000679,0.0019825525049490533,"4986,5014","33940152.000,34210376.000",0.9999843204712195,0.9999882402074424,0.9999921600614653,0.999996080002561,0.9999980399961583,0.9999996079985966
RR,2,False,,32,1.0,0.9999867404726075,1.0,2.0,2,54818664.0,27409332.0,27319504.8,0,0.0,0.0018206937695526282,"5000,5000","27509140.000,27309524.000",1.0,1.0,1.0,1.0,1.0000000000000002,1.0
MaxCI,2,False,,32,0.9998959708231956,0.9999004480646789,0.9558849338987474,5.0,14,68565576.0,34282788.0,33974919.6,0,0.0051000000000001044,0.0049890341473977085,"5051,4949","34624864.000,33940712.000",0.999792002947445,0.9998439765225859,0.9998959708231955,0.9999479804509993,0.9999739893234448,0.9999947977528283
PF,2,False,,32,0.9999897601048565,0.9999760300761188,0.9731274189697217,5.0,11,68299472.0,34149736.0,33999259.6,0,0.0016000000000000458,0.002447983785291985,"5016,4984","34316932.000,33982540.000",0.9999795208038709,0.9999846403538853,0.9999897601048564,0.999994880004369,0.9999974399934464,0.9999994879976057
RR,2,False,,33,1.0,0.9999510338664346,1.0,2.0,2,54524654.0,27262327.0,27090629.5,0,0.0,0.003498875939680346,"5000,5000","27453102.000,27071552.000",1.0,1.0,1.0,1.0,1.0000000000000002,1.0
MaxCI,2,False,,33,0.9999769605308294,0.9999543833484824,0.9568475329972628,5.0,14,68258928.0,34129464.0,33921999.6,0,0.0023999999999999577,0.0033770820426597403,"5024,4976","34359980.000,33898948.000",0.9999539240693617,0.9999654417914873,0.9999769605308295,0.9999884800221184,0.9999942399668222,0.9999988479878791
PF,2,False,,33,0.999999000001,0.9999904077758249,0.9741584394056179,5.0,12,68008408.0,34004204.0,33909419.6,0,0.0004999999999999449,0.0015485732293571974,"5005,4995","34109520.000,33898888.000",0.9999980000076667,0.999998500003375,0.9999990000010001,0.9999995000000418,0.9999997499999372,0.9999999499999773
RR,2,False,,34,1.0,0.9999853437528179,1.0,2.0,2,54450766.0,27225383.0,27131576.9,0,0.0,0.0019141879473283385,"5000,5000","27329612.000,27121154.000",1.0,1.0,1.0,1.0,1.0000000000000002,1.0
MaxCI,2,False,,34,0.9999967600104975,0.9999904451374079,0.9577297095843046,5.0,13,68546276.0,34273138.0,34177790.2,0,0.0008999999999999009,0.0015455544222418016,"5009,4991","34379080.000,34167196.000",0.9999935200804804,0.9999951400354291,0.9999967600104975,0.9999983800004374,0.9999991899993441,0.9999998379997603
PF,2,False,,34,0.9999967600104975,0.9999988758112899,0.9732909523507773,5.0,12,68321688.0,34160844.0,34128246.0,0,0.0008999999999999009,0.0005301391265390976,"4991,5009","34197064.000,34124624.000",0.9999935200804804,0.9999951400354291,0.9999967600104975,0.9999983800004374,0.9999991899993441,0.9999998379997603
RR,2,False,,35,1.0,0.9999955586504212,1.0,2.0,2,54329020.0,27164510.0,27112986.8,0,0.0,0.001053727823546291,"5000,5000","27221758.000,27107262.000",1.0,1.0,1.0,1.0,1.0000000000000002,1.0
MaxCI,2,False,,35,0.999831028556174,0.9998476285826252,0.9592840494819939,5.0,14,68595236.0,34297618.0,33916559.8,0,0.00649999999999995,0.006172411156949664,"5065,4935","34721016.000,33874220.000",0.9996622188004745,0.9997465963526669,0.9998310285561741,0.9999155011899813,0.9999577482147867,0.9999915493477872
PF,2,False,,35,0.9999855602085106,0.9999957756127393,0.9725025225803919,5.0,11,68350876.0,34175438.0,34112220.2,0,0.0019000000000000128,0.0010276678824130414,"5019,4981","34245680.000,34105196.000",0.9999711215984999,0.999978340703708,0.9999855602085106,0.999992780008688,0.9999963899869678,0.999999277995239
RR,2,False,,36,1.0,0.9999328094176917,1.0,2.0,2,54103190.0,27051595.0,26852020.9,0,0.0,0.004098630783138768,"5000,5000","26829846.000,27273344.000",1.0,1.0,1.0,1.0,1.0000000000000002,1.0
MaxCI,2,False,,36,0.999690335921545,0.9996491243021034,0.9562688289871408,5.0,13,68259434.0,34129717.0,33554239.9,0,0.008799999999999919,0.009367481716886283,"4912,5088","33490298.000,34769136.000",0.9993812145974967,0.9995356835849198,0.9996903359215448,0.9998451239975975,0.9999225540021176,0.9999845098086816
PF,2,False,,36,0.9999932400456973,0.9999636606572699,0.9698011938713502,5.0,13,68045472.0,34022736.0,33838146.0,0,0.0013000000000000789,0.003014160883475059,"4987,5013","33817636.000,34227836.000",0.9999864803503375,0.9999898601542269,0.9999932400456976,0.9999966200019041,0.9999983099971439,0.9999996619989566
RR,2,False,,37,1.0,0.999891317273544,1.0,2.0,2,54569936.0,27284968.0,27028950.4,0,0.0,0.005212833674571371,"5000,5000","27000504.000,27569432.000",1.0,1.0,1.0,1.0,1.0000000000000002,1.0
MaxCI,2,False,,37,0.9996541596469285,0.999687001312725,0.9575394204123975,5.0,13,68341088.0,34170544.0,33626375.2,0,0.009300000000000086,0.008847269156733395,"4907,5093","33565912.000,34775176.000",0.9993089961774156,0.9994814635990277,0.9996541596469286,0.9998270249864958,0.9999135025181858,0.9999826992665158
PF,2,False,,37,0.9999481626872463,0.9999486455919655,0.9745826944580911,5.0,10,68094044.0,34047022.0,33827427.4,0,0.0036000000000000476,0.0035831915049722163,"4964,5036","33803028.000,34291016.000",0.9998963405984611,0.999922249068751,0.9999481626872461,0.9999740801119725,0.9999870398320341,0.999997407938636
RR,2,False,,38,1.0,0.9999221903595918,1.0,2.0,2,54303888.0,27151944.0,26936379.6,0,0.0,0.004410660245910858,"5000,5000","26912428.000,27391460.000",1.0,1.0,1.0,1.0,1.0000000000000002,1.0
MaxCI,2,False,,38,0.9999967600104975,0.999969026129064,0.9561559714516962,5.0,14,68609784.0,34304892.0,34133060.4,0,0.0008999999999999009,0.0027827518011134256,"4991,5009","34113968.000,34495816.000",0.9999935200804804,0.9999951400354291,0.9999967600104975,0.9999983800004374,0.9999991899993441,0.9999998379997603
PF,2,False,,38,0.9999993600004096,0.9999913598333546,0.9729308014247439,5.0,13,68350696.0,34175348.0,34084937.6,0,0.00039999999999995595,0.0014697143683803926,"5004,4996","34074892.000,34275804.000",0.9999987200031403,0.9999990400013825,0.9999993600004097,0.999999680000017,0.9999998399999744,0.9999999679999907
RR,2,False,,39,1.0,0.9999862557192573,1.0,2.0,2,54637898.0,27318949.0,27227796.1,0,0.0,0.0018536767281933653,"5000,5000","27217668.000,27420230.000",1.0,1.0,1.0,1.0,1.0000000000000002,1.0
MaxCI,2,False,,39,0.9998918516973204,0.9999485687337052,0.9586922340369842,5.0,15,68730284.0,34365142.0,34143329.8,0,0.0052000000000000934,0.0035858719862120747,"4948,5052","34118684.000,34611600.000",0.9997837696453149,0.9998377994720533,0.9998918516973205,0.9999459204874254,0.9999729592687986,0.999994591732864
PF,2,False,,39,0.9999884401336321,0.9999991347033184,0.9714557920943023,5.0,13,68474592.0,34237296.0,34208632.8,0,0.0017000000000000348,0.00046510682385658697,"4983,5017","34205448.000,34269144.000",0.9999768810244706,0.9999826604510003,0.999988440133632,0.9999942200055679,0.9999971099916476,0.9999994219969488
RR,2,False,,40,1.0,0.9999454423508521,1.0,2.0,2,53943696.0,26971848.0,26792542.8,0,0.0,0.003693258244670483,"5000,5000","27171076.000,26772620.000",1.0,1.0,1.0,1.0,1.0000000000000002,1.0
MaxCI,2,False,,40,0.9998560207330145,0.9997386124824905,0.9566382782337344,5.0,14,68480372.0,34240186.0,33741901.0,0,0.006000000000000005,0.008084798371130297,"5060,4940","34793836.000,33686536.000",0.9997121588725582,0.9997840699588153,0.9998560207330145,0.9999280008639627,0.9999639987039066,0.9999927995264847
PF,2,False,,40,0.9999855602085106,0.999934930664868,0.9721733174183746,5.0,12,68230612.0,34115306.0,33867624.2,0,0.0019000000000000128,0.0040334095200553755,"5019,4981","34390508.000,33840104.000",0.9999711215984999,0.999978340703708,0.9999855602085106,0.999992780008688,0.9999963899869678,0.999999277995239
RR,2,False,,41,1.0,0.999938233180721,1.0,2.0,2,54516424.0,27258212.0,27065401.4,0,0.0,0.003929714832359599,"5000,5000","27043978.000,27472446.000",1.0,1.0,1.0,1.0,1.0000000000000002,1.0
MaxCI,2,False,,41,0.99987457573322,0.9998873369985398,0.9571601749283649,5.0,15,68440900.0,34220450.0,33893528.6,0,0.005600000000000049,0.005307440434009436,"4944,5056","33857204.000,34583696.000",0.9997492405680999,0.9998118930896297,0.9998745757332199,0.9999372806556084,0.9999686390164888,0.9999937276406845
PF,2,False,,41,0.9999910000809993,0.9999924201222381,0.9738787216819341,5.0,12,68180360.0,34090180.0,34005709.6,0,0.0015000000000000568,0.0013765841072121976,"4985,5015","33996324.000,34184036.000",0.9999820006209748,0.999986500273369,0.9999910000809994,0.999995500003375,0.9999977499949372,0.9999995499981505
RR,2,False,,42,1.0,0.9999914222436197,1.0,2.0,2,54511188.0,27255594.0,27183750.6,0,0.0,0.001464396629917486,"5000,5000","27335420.000,27175768.000",1.0,1.0,1.0,1.0,1.0000000000000002,1.0
MaxCI,2,False,,42,0.9999327645209136,0.9999272963334148,0.9569883009882851,5.0,15,68802056.0,34401028.0,34137025.6,0,0.0040999999999999925,0.004263477242598679,"5041,4959","34694364.000,34107692.000",0.9998655546521328,0.9998991552565447,0.9999327645209137,0.9999663801883802,0.9999831897174142,0.9999966378967612
PF,2,False,,42,0.9999998400000256,0.9999989905377717,0.9718297019385026,5.0,12,68540456.0,34270228.0,34239239.2,0,0.00019999999999997797,0.0005023602410816341,"4998,5002","34304660.000,34235796.000",0.9999996800001962,0.9999997600000863,0.9999998400000257,0.9999999200000012,0.9999999599999985,0.9999999919999994
RR,2,False,,43,1.0,0.9999981489228582,1.0,2.0,2,54626670.0,27313335.0,27279890.1,0,0.0,0.0006802721088434716,"5000,5000","27350496.000,27276174.000",1.0,1.0,1.0,1.0,1.0000000000000002,1.0
MaxCI,2,False,,43,0.9999422433360249,0.9999668025299081,0.9553426475109683,5.0,18,68218720.0,34109360.0,33932481.2,0,0.0038000000000000256,0.0028809101079585453,"5038,4962","34305892.000,33912828.000",0.9998845055709898,0.9999133712581088,0.9999422433360249,0.9999711201390067,0.9999855597914802,0.9999971119238203
PF,2,False,,43,0.9999942400331774,0.9999961423433457,0.9704213040066327,5.0,15,67960032.0,33980016.0,33919950.0,0,0.0012000000000000899,0.0009820478012723122,"5012,4988","34046756.000,33913276.000",0.9999884802543549,0.9999913601119728,0.9999942400331774,0.9999971200013823,0.9999985599979264,0.9999997119992425
RR,2,False,,44,1.0,0.9999471580647309,1.0,2.0,2,54284252.0,27142126.0,26964548.8,0,0.0,0.003634718960482397,"5000,5000","27339434.000,26944818.000",1.0,1.0,1.0,1.0,1.0000000000000002,1.0
MaxCI,2,False,,44,0.9999708408502808,0.9999999516655307,0.9506838756075735,5.0,16,68428156.0,34214078.0,34207308.2,0,0.0026999999999999247,0.00010992551077948498,"4973,5027","34221600.000,34206556.000",0.9999416865181501,0.9999562628695722,0.9999708408502809,0.999985420035429,0.999992709946855,0.9999985419805844
PF,2,False,,44,0.9999910000809993,0.9999998043923952,0.9665603269462179,5.0,15,68129476.0,34064738.0,34051178.6,0,0.0015000000000000568,0.00022113776421828213,"4985,5015","34079804.000,34049672.000",0.9999820006209748,0.999986500273369,0.9999910000809994,0.999995500003375,0.9999977499949372,0.9999995499981505
RR,2,False,,45,1.0,0.9999799007110054,1.0,2.0,2,54149784.0,27074892.0,26965646.4,0,0.0,0.0022416340571183024,"5000,5000","26953508.000,27196276.000",1.0,1.0,1.0,1.0,1.0000000000000002,1.0
MaxCI,2,False,,45,0.9999980400038416,0.9999999622001734,0.9586242904561004,5.0,14,68654860.0,34327430.0,34321423.4,0,0.0006999999999999229,9.72108893675383e-05,"4993,5007","34334104.000,34320756.000",0.9999960800294518,0.9999970600129652,0.9999980400038415,0.99999902000016,0.9999995099997602,0.9999999019999123
