sched,carga,pathloss,alpha,seed_count,jfi_slots_mean,jfi_slots_std,jfi_slots_ci95,jfi_throughput_mean,jfi_throughput_std,jfi_throughput_ci95,jfi_win_mean,jfi_win_std,jfi_win_ci95,starv_p95_mean,starv_p95_std,starv_p95_ci95,starv_max_mean,starv_max_std,starv_max_ci95,throughput_aggregate_bps_mean,throughput_aggregate_bps_std,throughput_aggregate_bps_ci95,throughput_mean_per_ue_bps_mean,throughput_mean_per_ue_bps_std,throughput_mean_per_ue_bps_ci95,thr_5pct_mean,thr_5pct_std,thr_5pct_ci95,nunca_mean,nunca_std,nunca_ci95,gini_slots_mean,gini_slots_std,gini_slots_ci95,gini_throughput_mean,gini_throughput_std,gini_throughput_ci95,j_beta_-3.0_mean,j_beta_-3.0_std,j_beta_-3.0_ci95,j_beta_-2.0_mean,j_beta_-2.0_std,j_beta_-2.0_ci95,j_beta_-1.0_mean,j_beta_-1.0_std,j_beta_-1.0_ci95,j_beta_+0.0_mean,j_beta_+0.0_std,j_beta_+0.0_ci95,j_beta_+0.5_mean,j_beta_+0.5_std,j_beta_+0.5_ci95,j_beta_+0.9_mean,j_beta_+0.9_std,j_beta_+0.9_ci95
RR,8,False,,50,1.0,0.0,0.0,0.9998735038596106,7.513549582590268e-05,2.082649689367325e-05,1.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,54453946.29,272441.31156726344,75516.87876275103,6806743.28625,34055.16394590793,9439.609845343879,6703960.498500001,47444.77828975908,13151.021588547726,0.0,0.0,0.0,0.0,0.0,0.0,0.0059963369708888915,0.001738129968197741,0.0004817850469417029,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,1.1214946133455537e-16,3.1086244689504386e-17,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,0.0
RR,8,True,1.5,50,1.0,0.0,0.0,0.9037036942857734,0.12930917262127625,0.035842673989409504,1.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,48604075.13,7071024.49580514,1959987.9934006408,6075509.39125,883878.0619756425,244998.4991750801,4575716.626499999,1217533.5482306501,337483.0814841963,0.0,0.0,0.0,0.0,0.0,0.0,0.14836058072131242,0.09539589637352562,0.026442393407450943,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,1.1214946133455537e-16,3.1086244689504386e-17,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,0.0
RR,8,True,2.0,50,1.0,0.0,0.0,0.8396604926454643,0.18285950819715005,0.05068606971425161,1.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,45257283.686875,9200658.485219352,2550292.4184618196,5657160.460859375,1150082.310652419,318786.55230772746,3804668.8303437503,1473294.2323180928,408376.32620321965,0.0,0.0,0.0,0.0,0.0,0.0,0.20981470531795401,0.14442776858614376,0.04003333498709023,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,1.1214946133455537e-16,3.1086244689504386e-17,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,0.0
RR,8,True,2.5,50,1.0,0.0,0.0,0.7744046938468597,0.2150687585129585,0.05961401840582691,1.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,41963569.295234375,10437014.115371307,2892992.714876957,5245446.161904297,1304626.7644214134,361624.0893596196,3123709.9394218754,1588212.1589403758,440229.95031946927,0.0,0.0,0.0,0.0,0.0,0.0,0.2702630040035727,0.17802762108491946,0.049346738938201046,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,1.1214946133455537e-16,3.1086244689504386e-17,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,0.0
RR,8,True,3.0,50,1.0,0.0,0.0,0.7104512153549808,0.23256352644558703,0.06446332066968198,1.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,38862269.05419434,11139598.38802889,3087739.1394690247,4857783.631774292,1392449.7985036112,385967.3924336281,2543519.539174072,1615020.5920595613,447660.86886128155,0.0,0.0,0.0,0.0,0.0,0.0,0.32726802204800237,0.1986458240348595,0.055061813217940014,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,1.1214946133455537e-16,3.1086244689504386e-17,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,0.0
RR,8,True,3.5,50,1.0,0.0,0.0,0.6491126949855317,0.24287786111527784,0.0673223083771214,1.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,36026412.898725584,11543039.019149981,3199567.177049211,4503301.612340698,1442879.8773937477,399945.8971311514,2063267.4605494994,1587082.7457454754,439916.89295375004,0.0,0.0,0.0,0.0,0.0,0.0,0.38013528387013046,0.20963813630838082,0.05810872672935462,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,1.1214946133455537e-16,3.1086244689504386e-17,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,0.0
RR,8,True,4.0,50,1.0,0.0,0.0,0.5923358843044148,0.24971143381335395,0.06921647809018142,1.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,33492209.02852905,11756313.900376908,3258683.958039959,4186526.1285661315,1469539.2375471136,407335.49475499487,1674663.997380142,1523046.3473800514,422166.90891518386,0.0,0.0,0.0,0.0,0.0,0.0,0.42903760180224215,0.21512988686038018,0.059630962319268864,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,1.1214946133455537e-16,3.1086244689504386e-17,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,0.0
RR,16,False,,50,1.0,0.0,0.0,0.9997061615477341,9.987348503045449e-05,2.7683517662100864e-05,1.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,54349809.455,246404.49004406194,68299.84004338797,3396863.0909375,15400.280627753871,4268.740002711748,3313204.93375,23340.68802314703,6469.708641260944,0.0,0.0,0.0,0.0,0.0,0.0,0.009376609580288596,0.001590480889686027,0.0004408588103982843,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.0,0.0
RR,16,True,1.5,50,1.0,0.0,0.0,0.9027916881839805,0.09421759678413227,0.026115785424518635,1.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,47265210.7025,6593882.346475473,1827730.9372433154,2954075.66890625,412117.64665471704,114233.18357770721,2172004.6878125,492617.4960241317,136546.60341216184,0.0,0.0,0.0,0.0,0.0,0.0,0.1521305735954185,0.06275800478596073,0.01739563141709313,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.0,0.0
RR,16,True,2.0,50,1.0,0.0,0.0,0.819506406709951,0.16374384829188426,0.04538747911787087,1.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,42394876.43875,9440689.894266253,2616825.730579471,2649679.777421875,590043.1183916408,163551.60816121695,1703071.120859375,621971.627926396,172401.7394784572,0.0,0.0,0.0,0.0,0.0,0.0,0.2223179984304916,0.11225451254619154,0.031115363399759344,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.0,0.0
RR,16,True,2.5,50,1.0,0.0,0.0,0.7244043444281913,0.2104237697359344,0.0583264932052214,1.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,37486651.94,11231649.209050218,3113254.3252941496,2342915.74625,701978.0755656386,194578.39533088435,1290513.4935839844,668009.847953315,185162.88300777596,0.0,0.0,0.0,0.0,0.0,0.0,0.30047214549777934,0.15731175627530494,0.043604594172072346,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.0,0.0
RR,16,True,3.0,50,1.0,0.0,0.0,0.6291439748434255,0.23980411484566883,0.06647030937941353,1.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,33001216.961933594,12194955.437941723,3380269.189083051,2062576.0601208496,762184.7148713577,211266.82431769068,956024.799807129,656871.5135362657,182075.4942231877,0.0,0.0,0.0,0.0,0.0,0.0,0.37991669936276135,0.1870028405583951,0.051834542850715266,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.0,0.0
RR,16,True,3.5,50,1.0,0.0,0.0,0.5429601944717652,0.25307661743940896,0.07014925940165462,1.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,29144841.05391846,12553682.399694042,3479703.22984486,1821552.5658699037,784605.1499808776,217481.45186530374,701205.2046240234,609490.874330448,168942.25108166802,0.0,0.0,0.0,0.0,0.0,0.0,0.45583308244325066,0.205508430650256,0.05696403072229013,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.0,0.0
RR,16,True,4.0,50,1.0,0.0,0.0,0.46942568963580994,0.2548473364230075,0.07064007766279891,1.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,25944424.846367035,12509134.997168217,3467355.319844039,1621526.5528979397,781820.9373230136,216709.70749025245,513732.88400138856,544218.4233412133,150849.65073575947,0.0,0.0,0.0,0.0,0.0,0.0,0.5242306100377497,0.21458628157483797,0.059480282621660135,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.0,0.0
RR,32,False,,50,0.9999974400065536,0.0,0.0,0.9994023791661725,0.00013400278966978153,3.714367825917952e-05,1.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,54433534.3125,264851.0289225891,73412.9597537157,1701047.947265625,8276.594653830909,2294.1549923036155,1637054.261875,12690.698511226752,3517.682158310724,0.0,0.0,0.0,0.0007999999999999119,0.0,0.0,0.013617324281404474,0.0014864192252917708,0.0004120143886448273,0.9999948800502436,1.1214946133455537e-16,3.1086244689504386e-17,0.9999961600221186,2.2429892266911074e-16,6.217248937900877e-17,0.9999974400065536,0.0,0.0,0.9999987200002727,1.1214946133455537e-16,3.1086244689504386e-17,0.9999993599995903,1.1214946133455537e-16,3.1086244689504386e-17,0.9999998719998505,1.1214946133455537e-16,3.1086244689504386e-17
RR,32,True,1.5,50,0.9999974400065536,0.0,0.0,0.9032138073934373,0.07123780436505947,0.01974611194100268,1.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,46751196.9975,5746371.2778912345,1592812.8543424993,1460974.906171875,179574.10243410108,49775.4016982031,1047182.396,199869.02931657925,55400.86842373901,0.0,0.0,0.0,0.0007999999999999119,0.0,0.0,0.15815035739170674,0.046866497273502714,0.012990730268761406,0.9999948800502436,1.1214946133455537e-16,3.1086244689504386e-17,0.9999961600221186,2.2429892266911074e-16,6.217248937900877e-17,0.9999974400065536,0.0,0.0,0.9999987200002727,1.1214946133455537e-16,3.1086244689504386e-17,0.9999993599995903,1.1214946133455537e-16,3.1086244689504386e-17,0.9999998719998505,1.1214946133455537e-16,3.1086244689504386e-17
RR,32,True,2.0,50,0.9999974400065536,0.0,0.0,0.8130300058738424,0.14089909881068013,0.03905523762698529,1.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,40914009.400625,8709119.436661499,2414044.7454361487,1278562.7937695312,272159.98239567183,75438.89829487965,785283.5460078124,258731.85378911885,71716.81094271489,0.0,0.0,0.0,0.0007999999999999119,0.0,0.0,0.23194541774782695,0.08911530672481596,0.02470150277551351,0.9999948800502436,1.1214946133455537e-16,3.1086244689504386e-17,0.9999961600221186,2.2429892266911074e-16,6.217248937900877e-17,0.9999974400065536,0.0,0.0,0.9999987200002727,1.1214946133455537e-16,3.1086244689504386e-17,0.9999993599995903,1.1214946133455537e-16,3.1086244689504386e-17,0.9999998719998505,1.1214946133455537e-16,3.1086244689504386e-17
RR,32,True,2.5,50,0.9999974400065536,0.0,0.0,0.7025596611231409,0.19197883860996695,0.05321381914116676,1.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,34845864.79109375,10361057.126017045,2871938.5115945986,1088933.2747216797,323783.03518803266,89748.07848733121,553801.8637304688,263963.8093562984,73167.03503679928,0.0,0.0,0.0,0.0007999999999999119,0.0,0.0,0.31933558105356535,0.13519387253450407,0.037473829585254886,0.9999948800502436,1.1214946133455537e-16,3.1086244689504386e-17,0.9999961600221186,2.2429892266911074e-16,6.217248937900877e-17,0.9999974400065536,0.0,0.0,0.9999987200002727,1.1214946133455537e-16,3.1086244689504386e-17,0.9999993599995903,1.1214946133455537e-16,3.1086244689504386e-17,0.9999998719998505,1.1214946133455537e-16,3.1086244689504386e-17
RR,32,True,3.0,50,0.9999974400065536,0.0,0.0,0.5879225414520236,0.21511756460737855,0.05962754676499535,1.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,29258197.389521483,10825436.192561451,3000657.821696493,914318.6684225464,338294.88101754535,93770.5569280154,370682.86564892577,233401.8371010911,64695.68852818714,0.0,0.0,0.0,0.0007999999999999119,0.0,0.0,0.4117181683081052,0.16609223488562178,0.04603841867130039,0.9999948800502436,1.1214946133455537e-16,3.1086244689504386e-17,0.9999961600221186,2.2429892266911074e-16,6.217248937900877e-17,0.9999974400065536,0.0,0.0,0.9999987200002727,1.1214946133455537e-16,3.1086244689504386e-17,0.9999993599995903,1.1214946133455537e-16,3.1086244689504386e-17,0.9999998719998505,1.1214946133455537e-16,3.1086244689504386e-17
RR,32,True,3.5,50,0.9999974400065536,0.0,0.0,0.4817312957818729,0.21614929817684359,0.05991352871990719,1.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,24478469.15727905,10516616.894748492,2915057.479595727,764952.1611649704,328644.2779608904,91095.54623736646,237247.9997585144,188509.40596128156,52252.14147488663,0.0,0.0,0.0,0.0007999999999999119,0.0,0.0,0.5014639754223413,0.1792170398250559,0.04967642899247481,0.9999948800502436,1.1214946133455537e-16,3.1086244689504386e-17,0.9999961600221186,2.2429892266911074e-16,6.217248937900877e-17,0.9999974400065536,0.0,0.0,0.9999987200002727,1.1214946133455537e-16,3.1086244689504386e-17,0.9999993599995903,1.1214946133455537e-16,3.1086244689504386e-17,0.9999998719998505,1.1214946133455537e-16,3.1086244689504386e-17
RR,32,True,4.0,50,0.9999974400065536,0.0,0.0,0.3911388509264966,0.20236799278180492,0.05609354575652083,1.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,20581529.998286437,9814073.778965065,2720322.4631071435,643172.8124464512,306689.8055926583,85010.07697209824,146486.25685591126,143384.0352870791,39744.02687683087,0.0,0.0,0.0,0.0007999999999999119,0.0,0.0,0.5834141549980759,0.17886238363082244,0.049578123310901355,0.9999948800502436,1.1214946133455537e-16,3.1086244689504386e-17,0.9999961600221186,2.2429892266911074e-16,6.217248937900877e-17,0.9999974400065536,0.0,0.0,0.9999987200002727,1.1214946133455537e-16,3.1086244689504386e-17,0.9999993599995903,1.1214946133455537e-16,3.1086244689504386e-17,0.9999998719998505,1.1214946133455537e-16,3.1086244689504386e-17
